"","x1","x2","x3","x4","x5","y"
"1",-0.145662547586492,-0.144998026262412,-0.1934611359324,-0.199129505756092,0.134088595645188,-0.0576861109402199
"2",-0.0598210461443735,-0.0598444267252566,-0.0510253116241677,-0.0453243527871409,0.200458624867306,0.0362689912620981
"3",0.405094182735478,0.405199861172273,-0.486607607894183,-0.502059886174136,-0.141109417198462,-0.124615684549058
"4",0.0183244927488076,0.0181707709820243,-0.385815137399379,-0.415573240956388,-0.017981788373296,-0.13780773693686
"5",0.0336007121648892,0.0336479814420584,-0.253992550087968,-0.23455913306938,0.361843925624423,-0.0783507083169086
"6",0.445729866770472,0.445875254312599,-0.385309370509862,-0.388003319019451,-0.0607565764646736,-0.0983378491776543
"7",0.119787950112179,0.120106640663129,-0.0114510166529683,-0.00736273161636842,0.342388880086093,0.0700945063224783
"8",-0.328777964607841,-0.328728758952398,0.360714685128844,0.376890344798641,0.415449505975503,0.416700278502856
"9",-0.178506839394917,-0.178863138748667,-0.0936019516619698,-0.088087370977878,-0.0455635091218218,-0.0369182065984139
"10",-0.11582351227303,-0.115862388083205,0.18183199190289,0.190001087705138,-0.384681863984236,-0.12234541635153
"11",0.318127779799392,0.317950035704684,0.170983289151879,0.157000181950083,0.0219414872302496,0.0476932367605698
"12",0.0935123569211824,0.0934732800286115,0.239914347798072,0.250880267582973,-0.156629574604894,-0.00806875669886119
"13",0.104156872564534,0.104405139811951,-0.262261829119356,-0.287990135329561,-0.364186158281179,-0.0731071874993627
"14",0.0287654360676245,0.0284946263234179,-0.278825199890921,-0.274949165030232,0.292172373544145,-0.10552085279814
"15",-0.144458079917844,-0.144834024750593,0.386022913360901,0.416642749034783,0.205165022352838,0.284269751660608
"16",0.464402550625825,0.464448583338205,0.355360536920653,0.343687955866776,0.205647727625999,0.254075603600346
"17",0.12938683316951,0.129336337679436,-0.022423663761865,-0.0528745995356253,-0.197792396800022,-0.0693961321006202
"18",-0.511105998849657,-0.510842922312766,0.0307146345342063,0.026113339338364,0.628158915744313,0.196933480580868
"19",0.182276050734829,0.18187048021228,-0.121735636047869,-0.145948795955721,-0.238624268696875,-0.0689063359184993
"20",-0.122874207559773,-0.123016255325026,-0.292466158606528,-0.28548570122274,0.0340781921520704,-0.108042233457183
"21",-0.277517716147196,-0.277482342650609,0.18165281545402,0.18328461867623,0.134253057849448,0.114222418235173
"22",-0.0566497073947665,-0.0560869625490728,-0.344377255431479,-0.319347003460772,0.0149766882373126,-0.0862544595995487
"23",-0.266649269588885,-0.266110723651092,-0.0981899295269929,-0.0998241783151703,0.376276254656857,0.0267986539126729
"24",-0.189432233184652,-0.189359729100927,-0.316190499925443,-0.307614073001558,-0.0156706594396957,-0.0858044524019545
"25",-0.162442048386195,-0.162111180137903,0.187090519833842,0.187357740300559,-0.146819574273056,-0.00205738853099545
"26",-0.438356324937923,-0.438357589840714,-0.429855449489181,-0.406726391448872,0.106132557779962,-0.152046960603367
"27",0.217733269923016,0.217562567543174,-0.241524712317304,-0.25175970502982,-0.245177257076628,-0.0779376737861934
"28",0.0398602851217172,0.0398238136314822,0.0319538411628192,0.0387894756076496,0.0769444899278136,0.0457640903336984
"29",-0.295791488474607,-0.296061023272473,0.186208480728953,0.190051437637208,-0.230023359131539,-0.0519727588162511
"30",0.325855149511814,0.325744534749067,-0.448985555230863,-0.396557929795994,0.233308811178222,-0.164052138671277
"31",0.11083419116769,0.110857720058359,0.381641559714946,0.39473304757982,0.0432936768726046,0.152276521272963
"32",-0.0766864076917112,-0.0769515129331859,0.313685330752261,0.347084308555069,-0.264947531996975,-0.0715077239665966
"33",0.232635057383736,0.232175485185317,0.190389150302982,0.161684596312192,0.0342860684623835,0.0688962937982127
"34",0.228218945286783,0.228931359303696,0.0730002770956072,0.0795820012340594,-0.336995645597463,-0.089417096884924
"35",0.213521486859168,0.213326443409039,-0.0797687538382216,-0.100226750954558,0.280726682009998,0.021208800330789
"36",0.178971369050348,0.17902891253102,0.00912579871324482,0.0168491238232447,-0.133471866201314,-0.0245267099860283
"37",0.143958184559408,0.143775731238801,-0.123226030039989,-0.109514094815716,-0.0293740703166242,-0.0401318258729625
"38",-0.0160902932063485,-0.0156823778675131,-0.036184611254638,-0.0389841940933074,0.31949160868512,0.0652307478241463
"39",-0.0795169269902499,-0.0795880776849954,0.290237109636684,0.262354704603807,0.275585531328003,0.250788170337201
"40",-0.0988809694607909,-0.0987273222774473,-0.114993137627837,-0.114251228164026,0.507656759562297,0.0273138601189633
"41",-0.180548055920304,-0.180293154700811,-0.15912137302884,-0.161408868276654,-0.39544907041246,-0.0873907304433193
"42",-0.054035818665606,-0.0541572014198844,0.157991480999036,0.197132958383603,-0.121402901472001,0.00322105087048633
"43",-0.328865058472999,-0.328920025977287,-0.328247537105333,-0.323723351531846,0.0550356770557257,-0.110578717816142
"44",0.563692023833001,0.563780756083446,0.00238499028251533,0.0196511639125658,0.141186530165348,0.046123473486996
"45",0.313938389907157,0.314177297074307,0.19137009694026,0.1496317104263,0.149262823157305,0.11605887104579
"46",-0.291885755343725,-0.291731659156137,0.151295206091612,0.20688470722909,0.044195740366327,0.0938801921469445
"47",-0.104706122120795,-0.104997915252838,0.0296729853862847,0.0066744298221886,-0.0159375374263276,0.0106584631066563
"48",-0.12127950263634,-0.1210246333329,0.0483105775174713,0.0264896496064248,0.0810845005735864,0.0414726975514894
"49",0.202705874669764,0.202444126024998,0.0534604816454286,0.0889599016825728,0.701647648561127,0.283690778238699
"50",-0.0216668657896146,-0.0217022608028511,0.0656817716865647,0.0672733335200959,-0.24560397246477,-0.0754625808708087
"51",0.0658351889618864,0.0661674327259125,0.124044404696928,0.101281308356903,-0.126622790785138,-0.0195934213676497
