"","x1","x2","x3","x4","x5","y"
"1",-0.560475646552213,-0.558104921331737,-0.83629674036296,-0.855657381611773,0.482527373550543,-0.760049144289306
"2",-0.23017748948328,-0.230344301440331,-0.220572993028462,-0.19475826488816,0.721364656683585,0.477865734467017
"3",1.55870831414912,1.55963527554447,-2.10351476722394,-2.15734602456283,-0.507792300578584,-1.64188645867789
"4",0.070508391424576,0.069940239676825,-1.66780754302265,-1.78571382414926,-0.0647087477779815,-1.81569966891769
"5",0.129287735160946,0.129512825241538,-1.09796285797301,-1.00789811571726,1.3021211701611,-1.03231762100308
"6",1.71506498688328,1.71619697278879,-1.66562120622148,-1.66724616097585,-0.218636873079025,-1.29566020139894
"7",0.460916205989202,0.462296687524575,-0.0495006289225223,-0.0316375799379962,1.23211080141388,0.923537203001778
"8",-1.26506123460653,-1.26529403802076,1.55930292624619,1.6194938282033,1.49502467377377,5.49027634103155
"9",-0.686852851893526,-0.688453495220781,-0.404623940044833,-0.378510502086606,-0.163963536798276,-0.486419536288354
"10",-0.445661970099958,-0.445960339277024,0.786026099708348,0.816432665726101,-1.38430511996716,-1.61197431218865
"11",1.22408179743946,1.22380617335607,0.739129162480566,0.674628122486916,0.0789580064886381,0.628387027612649
"12",0.359813827057364,0.359783501484193,1.03710539102769,1.07802985822226,-0.563642693778566,-0.106310713696809
"13",0.400771450594052,0.40186079661474,-1.13370942312043,-1.23749056771098,-1.31054986140565,-0.963231086211905
"14",0.11068271594512,0.109677294184872,-1.20530981417015,-1.18145365616624,1.05140312158489,-1.39030058651409
"15",-0.555841134754075,-0.557473671009154,1.66870572010876,1.79030948905837,0.738300963657726,3.74542464339259
"16",1.78691313680308,1.78768667924827,1.53615793295155,1.47682351388286,0.740038013005858,3.34759861522562
"17",0.497850478229239,0.4978222699065,-0.0969333547053886,-0.22720159536699,-0.711770044849496,-0.914335703350207
"18",-1.96661715662964,-1.96626089553985,0.132773689240468,0.112208743142128,2.26047465355297,2.59471683838275
"19",0.701355901563686,0.700028908446958,-0.526240658735812,-0.627140433672486,-0.858706447671373,-0.907882344594874
"20",-0.472791407727934,-0.473495945223748,-1.2642771579434,-1.22672904082362,0.122632804642096,-1.42352129044261
