"","x1","x2","x3","x4","x5","x6","y"
"1",-0.560475646552213,-0.558104921331737,-0.83629674036296,-0.838232804487841,0.482527373550543,0.259589727801875,-0.617470241022768
"2",-0.23017748948328,-0.230344301440331,-0.220572993028462,-0.217991520214432,0.721364656683585,0.917510715589297,0.702254525037504
"3",1.55870831414912,1.55963527554447,-2.10351476722394,-2.10889789295783,-0.507792300578584,-0.722318344933023,-2.85882541784086
"4",0.070508391424576,0.069940239676825,-1.66780754302265,-1.67959817113531,-0.0647087477779815,-0.808284024409799,-2.49655037657607
"5",0.129287735160946,0.129512825241538,-1.09796285797301,-1.08895638374744,1.3021211701611,-0.141352016059972,-1.01553940330907
"6",1.71506498688328,1.71619697278879,-1.66562120622148,-1.66578370169692,-0.218636873079025,2.25701345367162,0.510254799068993
"7",0.460916205989202,0.462296687524575,-0.0495006289225223,-0.0477143240240697,1.23211080141388,-2.37955014501908,-2.5300025046018
"8",-1.26506123460653,-1.26529403802076,1.55930292624619,1.5653220164419,1.49502467377377,-0.454253931337852,1.29986655473263
"9",-0.686852851893526,-0.688453495220781,-0.404623940044833,-0.40201259624901,-0.163963536798276,-0.0600741804088322,-0.373065476663456
"10",-0.445661970099958,-0.445960339277024,0.786026099708348,0.789066756310123,-1.38430511996716,0.86090061325493,1.69524733222925
"11",1.22408179743946,1.22380617335607,0.739129162480566,0.732679058481201,0.0789580064886381,-1.78466393035644,-1.07157076237288
"12",0.359813827057364,0.359783501484193,1.03710539102769,1.04119783774715,-0.563642693778566,-0.130742248783814,0.874424454789846
"13",0.400771450594052,0.40186079661474,-1.13370942312043,-1.14408753757949,-1.31054986140565,-0.369837490997003,-1.62903789219723
"14",0.11068271594512,0.109677294184872,-1.20530981417015,-1.20292419836976,1.05140312158489,-0.180659898316654,-1.35338959690079
"15",-0.555841134754075,-0.557473671009154,1.66870572010876,1.68086609700372,0.738300963657726,-1.04973030340875,0.722202968397961
"16",1.78691313680308,1.78768667924827,1.53615793295155,1.53022449104468,0.740038013005858,0.378315495627027,2.13105737411584
"17",0.497850478229239,0.4978222699065,-0.0969333547053886,-0.109960178771549,-0.711770044849496,-1.3707935285796,-1.38278029528677
"18",-1.96661715662964,-1.96626089553985,0.132773689240468,0.130717194630634,2.26047465355297,-0.31611578092168,-0.189224687569187
