"","x1","x2","x3","x4","x5","y"
"1",-0.560475646552213,-0.558104921331737,-0.83629674036296,-0.193606412488135,0.482527373550543,0.672477006966871
"2",-0.23017748948328,-0.230344301440331,-0.220572993028462,0.258147281403025,0.721364656683585,0.809550951938916
"3",1.55870831414912,1.55963527554447,-2.10351476722394,-0.538312573388881,-0.507792300578584,4.3906746877239
"4",0.070508391424576,0.069940239676825,-1.66780754302265,-1.17906281126601,-0.0647087477779815,-1.45346811621377
"5",0.129287735160946,0.129512825241538,-1.09796285797301,0.90064742255755,1.3021211701611,1.40376849458562
"6",1.71506498688328,1.71619697278879,-1.66562120622148,-0.0162495475436597,-0.218636873079025,7.98054237703942
"7",0.460916205989202,0.462296687524575,-0.0495006289225223,0.178630489845262,1.23211080141388,1.29704324247692
"8",-1.26506123460653,-1.26529403802076,1.55930292624619,0.601909019571056,1.49502467377377,3.42737804204992
"9",-0.686852851893526,-0.688453495220781,-0.404623940044833,0.261134379582267,-0.163963536798276,-0.0848024000593137
"10",-0.445661970099958,-0.445960339277024,0.786026099708348,0.304065660177532,-1.38430511996716,-0.761175156747244
"11",1.22408179743946,1.22380617335607,0.739129162480566,-0.645010399936505,0.0789580064886381,2.40312970877338
"12",0.359813827057364,0.359783501484193,1.03710539102769,0.409244671945655,-0.563642693778566,0.463926233981914
"13",0.400771450594052,0.40186079661474,-1.13370942312043,-1.03781144590546,-1.31054986140565,-1.27925267742369
"14",0.11068271594512,0.109677294184872,-1.20530981417015,0.238561580039096,1.05140312158489,1.10585504215388
"15",-0.555841134754075,-0.557473671009154,1.66870572010876,1.21603768949607,0.738300963657726,6.18631981321928
"16",1.78691313680308,1.78768667924827,1.53615793295155,-0.593344190686854,0.740038013005858,7.36886577643668
"17",0.497850478229239,0.4978222699065,-0.0969333547053886,-1.30268240661601,-0.711770044849496,-0.363587280868227
"18",-1.96661715662964,-1.96626089553985,0.132773689240468,-0.205649460983394,2.26047465355297,-1.53986200789115
